h,theta,speed
2754,396.0137388723147,16.170260549876087
2757,397.3608973680345,16.881492571584467
2761,397.6479540913281,15.919190536206258
2766,397.6806627533706,16.257864569482894
2771,397.59900469120345,15.477523875262516
2776,397.4914164855097,16.089932496068805
2780,397.1193185460025,15.425175285609358
2785,397.6001712324967,15.97055621928156
2788,397.8257433375527,15.964431761337114
2792,398.3694438042543,15.511703402837519
2795,397.5093436302081,16.978308467944125
2799,397.4782321804744,16.195489189389747
2803,397.937858831612,15.8621245784569
2808,398.49683899448496,16.432830683290238
2812,397.02445298348704,16.160286374869376
2816,397.4376914711706,15.814553379779742
2821,398.86660683881036,16.615074387407205
2825,398.46528890182844,16.759724923614247
2830,397.46520679064474,15.95837118866736
2835,398.9592836228298,15.906234483675282
2840,397.688848576728,16.38739601872884
2845,396.36772539694766,15.804967751914235
2848,397.48059099869687,16.72956073138275
2852,396.2542865909073,15.79726475124089
2856,397.51495551205284,16.512577778215146
2860,396.5828334726131,16.136166476507984
2865,397.716807285528,16.9519653426492
2869,396.92604349419935,15.783446138051284
2873,396.23006466592153,15.81945174936023
2876,397.6635598545181,16.192821586134315
2880,397.29125275994596,16.373182471185846
2883,396.18770856540897,16.39913505261625
2886,397.4221034722251,16.099981224717908
2890,396.2391651600547,16.04402230039144
2893,396.5875570440242,16.71919602103557
2897,396.3123438483409,16.13236729662703
2902,395.7005339891119,16.958091933237867
2907,395.7111548018825,15.415632939810106
2912,395.0530823420025,16.69586472506695
2917,396.78322303766834,15.910784012512526
2922,396.4219722198623,16.02179692590158
2925,396.31704322751204,16.60287989075962
2929,395.738710022904,15.801486383086091
2932,395.51612223553116,16.49601247633748
2936,395.2357580792817,15.688536527336483
2941,396.44624794474834,14.83163896253424
2946,395.1246568643597,15.373913183726668
2951,395.6894845712225,16.327167992036273
2956,396.60958824631274,15.326291861119316
2960,396.7058807690266,16.159456288710693
2964,395.8511266252435,16.2781782122926
2968,396.07219599817506,15.669542807314718
2968,395.45602981910866,15.046868630884592
2971,396.01417115558024,14.986960681424273
2975,394.73293270872864,15.281401848082808
2978,395.5916873182888,15.153004719074646
2981,395.5430521125634,16.704425557982624
2984,394.6492973366254,16.205284026613818
2986,394.04993718700996,15.962578746847619
2989,395.980874041975,15.508439463351294
2993,394.91148537660604,16.817199089931616
2996,394.67862990084603,16.28075808936283
3000,395.4888833927672,15.887385369971595
3005,394.13647561419396,16.10754109652402
3010,394.25926308202133,16.566523934748552
3016,393.40130494766254,17.19484486658837
3021,394.4237381186632,17.289125696434393
3026,393.9488913154492,17.651969264838073
3030,393.1068326906628,17.5653286971829
3033,393.0410577675023,17.096522386284732
3035,392.09654223126563,17.076942403701718
3038,392.6466691640045,18.03481945885993
3041,393.9606180247395,17.156875158405143
3044,392.7235540166705,16.79618262223672
3047,392.2006858165148,17.206115836330277
3050,392.4423259747039,18.288844477126133
3054,390.02496673988617,17.434384383348654
3057,390.12355530499144,18.098130792268464
3060,391.07459008761333,18.23572808102117
3065,390.649936188302,17.74321381201737
3069,389.50477500340435,18.387886670381825
3074,390.9780677247271,17.659275632949026
3079,388.50641864848325,18.186167746046834
3084,389.10306906111674,17.926849085362843
3088,389.914468131673,17.591998562704745
3091,389.0100476765483,17.858890020303956
3095,389.55963002944793,17.342185848532157
3098,387.64513550710393,18.753977347010764
3101,387.16603682239554,17.427448685011267
3104,387.4443893748082,18.017853973821822
3106,387.42406990876077,17.866743200236535
3109,387.3349917531134,18.7070602139768
3112,388.67999423018443,17.442962002943432
3116,388.05488895404346,17.3394210307912
3121,388.43206802194936,18.730093712033387
3126,388.8543733444704,18.072802956174407
3130,389.5192764229022,18.42218573870966
3135,388.1474184272706,17.46158417353974
3138,389.22371431454195,17.094699914768416
3142,388.3750817023674,18.46551013115915
3145,389.23399124973764,17.499232611551083
3148,389.3469290409273,17.311522879322588
3152,390.1416553175102,17.664153621556324
