height,u,v
2.176000000000000000e+03,1.701822461199782666e+01,8.671218545025347169e+00
2.181000000000000000e+03,1.692912395957898752e+01,8.625819495051391783e+00
2.185000000000000000e+03,1.692912395957898752e+01,8.625819495051391783e+00
2.189000000000000000e+03,1.692912395957898752e+01,8.625819495051391783e+00
2.194000000000000000e+03,1.677600426431961367e+01,8.919959692931923811e+00
2.200000000000000000e+03,1.677600426431961367e+01,8.919959692931923811e+00
2.205000000000000000e+03,1.677600426431961367e+01,8.919959692931923811e+00
2.211000000000000000e+03,1.668770950503371964e+01,8.873012536653334337e+00
2.216000000000000000e+03,1.668770950503371964e+01,8.873012536653334337e+00
2.221000000000000000e+03,1.668770950503371964e+01,8.873012536653334337e+00
2.226000000000000000e+03,1.653031246493458184e+01,9.162901822655765471e+00
2.230000000000000000e+03,1.653031246493458184e+01,9.162901822655765471e+00
2.233000000000000000e+03,1.644285049422064304e+01,9.114420860631133436e+00
2.237000000000000000e+03,1.644285049422064304e+01,9.114420860631133436e+00
2.240000000000000000e+03,1.644285049422064304e+01,9.114420860631133436e+00
2.244000000000000000e+03,1.628127759114744322e+01,9.400000000000009237e+00
2.247000000000000000e+03,1.628127759114744322e+01,9.400000000000009237e+00
2.250000000000000000e+03,1.619467505076899627e+01,9.350000000000008527e+00
2.253000000000000000e+03,1.619467505076899627e+01,9.350000000000008527e+00
2.257000000000000000e+03,1.602902852312949733e+01,9.631212000818019092e+00
2.261000000000000000e+03,1.602902852312949733e+01,9.631212000818019092e+00
2.266000000000000000e+03,1.594331179305928714e+01,9.579708193327014953e+00
2.272000000000000000e+03,1.594331179305928714e+01,9.579708193327014953e+00
2.277000000000000000e+03,1.585759506298907340e+01,9.528204385836007262e+00
2.282000000000000000e+03,1.585759506298907340e+01,9.528204385836007262e+00
2.288000000000000000e+03,1.577187833291886143e+01,9.476700578345001347e+00
2.293000000000000000e+03,1.577187833291886143e+01,9.476700578345001347e+00
2.297000000000000000e+03,1.551928015966259444e+01,9.697522535467651750e+00
2.301000000000000000e+03,1.551928015966259444e+01,9.697522535467651750e+00
2.304000000000000000e+03,1.543447535004695048e+01,9.644530609044331015e+00
2.308000000000000000e+03,1.534967054043130830e+01,9.591538682621012057e+00
2.312000000000000000e+03,1.534967054043130830e+01,9.591538682621012057e+00
2.317000000000000000e+03,1.526486573081566434e+01,9.538546756197689547e+00
2.323000000000000000e+03,1.526486573081566434e+01,9.538546756197689547e+00
2.329000000000000000e+03,1.518006092120002215e+01,9.485554829774368812e+00
2.335000000000000000e+03,1.518006092120002215e+01,9.485554829774368812e+00
2.340000000000000000e+03,1.509525611158437997e+01,9.432562903351049854e+00
2.345000000000000000e+03,1.509525611158437997e+01,9.432562903351049854e+00
2.349000000000000000e+03,1.501045130196873600e+01,9.379570976927729120e+00
2.353000000000000000e+03,1.501045130196873600e+01,9.379570976927729120e+00
2.357000000000000000e+03,1.501045130196873600e+01,9.379570976927729120e+00
2.361000000000000000e+03,1.501045130196873600e+01,9.379570976927729120e+00
2.365000000000000000e+03,1.501045130196873600e+01,9.379570976927729120e+00
2.369000000000000000e+03,1.501045130196873600e+01,9.379570976927729120e+00
2.374000000000000000e+03,1.509525611158437997e+01,9.432562903351049854e+00
2.378000000000000000e+03,1.509525611158437997e+01,9.432562903351049854e+00
2.383000000000000000e+03,1.509525611158437997e+01,9.432562903351049854e+00
2.389000000000000000e+03,1.518006092120002215e+01,9.485554829774368812e+00
2.394000000000000000e+03,1.526486573081566434e+01,9.538546756197689547e+00
2.400000000000000000e+03,1.534967054043130830e+01,9.591538682621012057e+00
2.406000000000000000e+03,1.543447535004695048e+01,9.644530609044331015e+00
2.411000000000000000e+03,1.551928015966259444e+01,9.697522535467651750e+00
2.416000000000000000e+03,1.560408496927823485e+01,9.750514461890970708e+00
2.422000000000000000e+03,1.568888977889387881e+01,9.803506388314293218e+00
2.427000000000000000e+03,1.577369458850952277e+01,9.856498314737613953e+00
2.432000000000000000e+03,1.585849939812516318e+01,9.909490241160932911e+00
2.438000000000000000e+03,1.594330420774080714e+01,9.962482167584255421e+00
2.444000000000000000e+03,1.602810901735644578e+01,1.001547409400757438e+01
2.449000000000000000e+03,1.628617871334013145e+01,9.785723423291035061e+00
2.454000000000000000e+03,1.645761217348055183e+01,9.888731038273045115e+00
2.459000000000000000e+03,1.654332890355076557e+01,9.940234845764052807e+00
2.464000000000000000e+03,1.662904563362097221e+01,9.991738653255056946e+00
2.468000000000000000e+03,1.671476236369118595e+01,1.004324246074606286e+01
2.472000000000000000e+03,1.671476236369118595e+01,1.004324246074606286e+01
2.476000000000000000e+03,1.697409791417499392e+01,9.800000000000009592e+00
2.480000000000000000e+03,1.706070045455343376e+01,9.850000000000008527e+00
2.483000000000000000e+03,1.706070045455343376e+01,9.850000000000008527e+00
2.486000000000000000e+03,1.714730299493188070e+01,9.900000000000009237e+00
2.490000000000000000e+03,1.731747020136003812e+01,9.599230480877469773e+00
2.493000000000000000e+03,1.731747020136003812e+01,9.599230480877469773e+00
2.498000000000000000e+03,1.731747020136003812e+01,9.599230480877469773e+00
2.502000000000000000e+03,1.731747020136003812e+01,9.599230480877469773e+00
2.507000000000000000e+03,1.731747020136003812e+01,9.599230480877469773e+00
2.512000000000000000e+03,1.739406757932086123e+01,9.248589786882046582e+00
2.516000000000000000e+03,1.739406757932086123e+01,9.248589786882046582e+00
2.519000000000000000e+03,1.739406757932086123e+01,9.248589786882046582e+00
2.522000000000000000e+03,1.730577282003497075e+01,9.201642630603458883e+00
2.526000000000000000e+03,1.721747806074907672e+01,9.154695474324869409e+00
2.529000000000000000e+03,1.737462722167317253e+01,8.852814744921165158e+00
2.532000000000000000e+03,1.728552656925433340e+01,8.807415694947209772e+00
2.536000000000000000e+03,1.719642591683549782e+01,8.762016644973256163e+00
2.541000000000000000e+03,1.719642591683549782e+01,8.762016644973256163e+00
2.545000000000000000e+03,1.710732526441666224e+01,8.716617594999300778e+00
2.550000000000000000e+03,1.701822461199782666e+01,8.671218545025347169e+00
2.555000000000000000e+03,1.701822461199782666e+01,8.671218545025347169e+00
2.561000000000000000e+03,1.692912395957898752e+01,8.625819495051391783e+00
2.566000000000000000e+03,1.684002330716014839e+01,8.580420445077436398e+00
2.571000000000000000e+03,1.684002330716014839e+01,8.580420445077436398e+00
2.575000000000000000e+03,1.684002330716014839e+01,8.580420445077436398e+00
2.579000000000000000e+03,1.675092265474131636e+01,8.535021395103482789e+00
2.582000000000000000e+03,1.675092265474131636e+01,8.535021395103482789e+00
2.586000000000000000e+03,1.675092265474131636e+01,8.535021395103482789e+00
2.590000000000000000e+03,1.675092265474131636e+01,8.535021395103482789e+00
2.595000000000000000e+03,1.675092265474131636e+01,8.535021395103482789e+00
2.599000000000000000e+03,1.659941474574782916e+01,8.826065380374746638e+00
2.603000000000000000e+03,1.659941474574782916e+01,8.826065380374746638e+00
2.606000000000000000e+03,1.668770950503371964e+01,8.873012536653334337e+00
2.610000000000000000e+03,1.668770950503371964e+01,8.873012536653334337e+00
2.613000000000000000e+03,1.677600426431961367e+01,8.919959692931923811e+00
2.616000000000000000e+03,1.661777443564852064e+01,9.211382784680399283e+00
2.620000000000000000e+03,1.670523640636246299e+01,9.259863746705034870e+00
2.623000000000000000e+03,1.670523640636246299e+01,9.259863746705034870e+00
2.626000000000000000e+03,1.679269837707639823e+01,9.308344708729666905e+00
2.630000000000000000e+03,1.688016034779034058e+01,9.356825670754300717e+00
2.633000000000000000e+03,1.680089283341810358e+01,9.700000000000008171e+00
2.636000000000000000e+03,1.688749537379654697e+01,9.750000000000008882e+00
2.639000000000000000e+03,1.697409791417499392e+01,9.800000000000009592e+00
2.642000000000000000e+03,1.706070045455343376e+01,9.850000000000008527e+00
2.646000000000000000e+03,1.706070045455343376e+01,9.850000000000008527e+00
2.649000000000000000e+03,1.714730299493188070e+01,9.900000000000009237e+00
2.653000000000000000e+03,1.705762928397203027e+01,1.024925769071008297e+01
2.657000000000000000e+03,1.714334601404224401e+01,1.030076149820109066e+01
2.661000000000000000e+03,1.722906274411245420e+01,1.035226530569209658e+01
2.666000000000000000e+03,1.722906274411245420e+01,1.035226530569209658e+01
2.671000000000000000e+03,1.731477947418266439e+01,1.040376911318310071e+01
2.676000000000000000e+03,1.740049620425287813e+01,1.045527292067410663e+01
2.681000000000000000e+03,1.740049620425287813e+01,1.045527292067410663e+01
2.686000000000000000e+03,1.748621293432308477e+01,1.050677672816511077e+01
2.690000000000000000e+03,1.748621293432308477e+01,1.050677672816511077e+01
2.693000000000000000e+03,1.748621293432308477e+01,1.050677672816511077e+01
2.697000000000000000e+03,1.748621293432308477e+01,1.050677672816511077e+01
2.701000000000000000e+03,1.748621293432308477e+01,1.050677672816511077e+01
2.705000000000000000e+03,1.748621293432308477e+01,1.050677672816511077e+01
2.709000000000000000e+03,1.740049620425287813e+01,1.045527292067410663e+01
2.713000000000000000e+03,1.740049620425287813e+01,1.045527292067410663e+01
2.717000000000000000e+03,1.749371315644565428e+01,1.010000000000000853e+01
2.720000000000000000e+03,1.749371315644565428e+01,1.010000000000000853e+01
2.723000000000000000e+03,1.740711061606721088e+01,1.005000000000000959e+01
2.726000000000000000e+03,1.732050807568876749e+01,1.000000000000000888e+01
2.730000000000000000e+03,1.740493217207397691e+01,9.647711442902101808e+00
2.735000000000000000e+03,1.731747020136003812e+01,9.599230480877469773e+00
2.740000000000000000e+03,1.723000823064609932e+01,9.550749518852835962e+00
2.745000000000000000e+03,1.730577282003497075e+01,9.201642630603458883e+00
2.751000000000000000e+03,1.721747806074907672e+01,9.154695474324869409e+00
2.756000000000000000e+03,1.712918330146318269e+01,9.107748318046279934e+00
2.762000000000000000e+03,1.719642591683549782e+01,8.762016644973256163e+00
2.768000000000000000e+03,1.710732526441666224e+01,8.716617594999300778e+00
2.774000000000000000e+03,1.701822461199782666e+01,8.671218545025347169e+00
2.780000000000000000e+03,1.716696628431408911e+01,8.372888903671386274e+00
2.786000000000000000e+03,1.707708687968417038e+01,8.329051788992476446e+00
2.791000000000000000e+03,1.698720747505425166e+01,8.285214674313568395e+00
2.795000000000000000e+03,1.712921717499268581e+01,7.987485146899212296e+00
2.799000000000000000e+03,1.712921717499268581e+01,7.987485146899212296e+00
2.802000000000000000e+03,1.703858639628902338e+01,7.945223320725143701e+00
2.805000000000000000e+03,1.703858639628902338e+01,7.945223320725143701e+00
2.808000000000000000e+03,1.717465460368089936e+01,7.646648889825041984e+00
2.811000000000000000e+03,1.726600914944515708e+01,7.687322554132621555e+00
2.815000000000000000e+03,1.726600914944515708e+01,7.687322554132621555e+00
2.818000000000000000e+03,1.726600914944515708e+01,7.687322554132621555e+00
2.823000000000000000e+03,1.735736369520941835e+01,7.727996218440202014e+00
2.827000000000000000e+03,1.735736369520941835e+01,7.727996218440202014e+00
2.832000000000000000e+03,1.744871824097367963e+01,7.768669882747782474e+00
2.836000000000000000e+03,1.754007278673793735e+01,7.809343547055361157e+00
2.841000000000000000e+03,1.754007278673793735e+01,7.809343547055361157e+00
2.846000000000000000e+03,1.763142733250219862e+01,7.850017211362942504e+00
2.850000000000000000e+03,1.763142733250219862e+01,7.850017211362942504e+00
2.855000000000000000e+03,1.758237106851101217e+01,8.198794277769561489e+00
2.860000000000000000e+03,1.758237106851101217e+01,8.198794277769561489e+00
2.865000000000000000e+03,1.767300184721467815e+01,8.241056103943632749e+00
2.871000000000000000e+03,1.767300184721467815e+01,8.241056103943632749e+00
2.877000000000000000e+03,1.776363262591834413e+01,8.283317930117704009e+00
2.883000000000000000e+03,1.776363262591834413e+01,8.283317930117704009e+00
2.888000000000000000e+03,1.776363262591834413e+01,8.283317930117704009e+00
2.892000000000000000e+03,1.776363262591834413e+01,8.283317930117704009e+00
2.896000000000000000e+03,1.776363262591834413e+01,8.283317930117704009e+00
2.899000000000000000e+03,1.761636330746367207e+01,8.592074477065924754e+00
2.902000000000000000e+03,1.761636330746367207e+01,8.592074477065924754e+00
2.906000000000000000e+03,1.761636330746367207e+01,8.592074477065924754e+00
2.910000000000000000e+03,1.752648390283375335e+01,8.548237362387016702e+00
2.914000000000000000e+03,1.752648390283375335e+01,8.548237362387016702e+00
2.918000000000000000e+03,1.752648390283375335e+01,8.548237362387016702e+00
2.922000000000000000e+03,1.743660449820383462e+01,8.504400247708106875e+00
2.926000000000000000e+03,1.743660449820383462e+01,8.504400247708106875e+00
2.930000000000000000e+03,1.734672509357391945e+01,8.460563133029200600e+00
2.935000000000000000e+03,1.734672509357391945e+01,8.460563133029200600e+00
2.940000000000000000e+03,1.734672509357391945e+01,8.460563133029200600e+00
2.944000000000000000e+03,1.725684568894400073e+01,8.416726018350292549e+00
2.949000000000000000e+03,1.725684568894400073e+01,8.416726018350292549e+00
2.953000000000000000e+03,1.725684568894400073e+01,8.416726018350292549e+00
2.958000000000000000e+03,1.725684568894400073e+01,8.416726018350292549e+00
2.962000000000000000e+03,1.725684568894400073e+01,8.416726018350292549e+00
2.967000000000000000e+03,1.725684568894400073e+01,8.416726018350292549e+00
2.972000000000000000e+03,1.710732526441666224e+01,8.716617594999300778e+00
2.977000000000000000e+03,1.710732526441666224e+01,8.716617594999300778e+00
2.982000000000000000e+03,1.710732526441666224e+01,8.716617594999300778e+00
2.986000000000000000e+03,1.710732526441666224e+01,8.716617594999300778e+00
2.991000000000000000e+03,1.719642591683549782e+01,8.762016644973256163e+00
2.994000000000000000e+03,1.719642591683549782e+01,8.762016644973256163e+00
2.998000000000000000e+03,1.719642591683549782e+01,8.762016644973256163e+00
3.002000000000000000e+03,1.719642591683549782e+01,8.762016644973256163e+00
3.005000000000000000e+03,1.704088854217729221e+01,9.060801161767692236e+00
3.009000000000000000e+03,1.712918330146318269e+01,9.107748318046279934e+00
3.012000000000000000e+03,1.712918330146318269e+01,9.107748318046279934e+00
3.016000000000000000e+03,1.712918330146318269e+01,9.107748318046279934e+00
3.020000000000000000e+03,1.712918330146318269e+01,9.107748318046279934e+00
3.024000000000000000e+03,1.712918330146318269e+01,9.107748318046279934e+00
3.029000000000000000e+03,1.712918330146318269e+01,9.107748318046279934e+00
3.034000000000000000e+03,1.712918330146318269e+01,9.107748318046279934e+00
3.038000000000000000e+03,1.712918330146318269e+01,9.107748318046279934e+00
3.042000000000000000e+03,1.712918330146318269e+01,9.107748318046279934e+00
3.046000000000000000e+03,1.712918330146318269e+01,9.107748318046279934e+00
3.050000000000000000e+03,1.704088854217729221e+01,9.060801161767692236e+00
3.055000000000000000e+03,1.704088854217729221e+01,9.060801161767692236e+00
3.060000000000000000e+03,1.704088854217729221e+01,9.060801161767692236e+00
3.065000000000000000e+03,1.695259378289139818e+01,9.013854005489102761e+00
3.069000000000000000e+03,1.695259378289139818e+01,9.013854005489102761e+00
3.073000000000000000e+03,1.686429902360550770e+01,8.966906849210513286e+00
3.077000000000000000e+03,1.677600426431961367e+01,8.919959692931923811e+00
3.080000000000000000e+03,1.677600426431961367e+01,8.919959692931923811e+00
3.084000000000000000e+03,1.668770950503371964e+01,8.873012536653334337e+00
3.089000000000000000e+03,1.668770950503371964e+01,8.873012536653334337e+00
3.095000000000000000e+03,1.659941474574782916e+01,8.826065380374746638e+00
3.101000000000000000e+03,1.651111998646193513e+01,8.779118224096157164e+00
